sharpe,total_return,cagr,max_drawdown,trades,strategy,timeframe,fill,allow_short,session,cooldown_bars,fixed_qty,atr_n,atr_sl_mult,atr_tp_mult,fee_bps,slip_bps,fast,slow
0.19022050114958006,0.000669278571428622,0.000669278571428622,-0.0076584196751032785,44,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,0.0,0.0,5,34
0.17154455879248282,0.0004197000000003559,0.0004197000000003559,-0.00407525644262785,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,0.0,0.0,9,89
0.10651728442310429,0.00024461428571442845,0.00024461428571442845,-0.0037563479650690734,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,0.0,0.0,9,89
0.04888146775760682,0.0001516464285715724,0.0001516464285715724,-0.0051720988033051585,46,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,0.0,0.0,7,21
-0.017770853127605932,-7.574642857177682e-05,-7.574642857177682e-05,-0.004514067130666155,58,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,0.0,0.0,5,21
-0.026488092941025103,-0.00010925357142843595,-0.00010925357142843595,-0.007195248564089707,40,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,0.0,0.0,11,21
-0.13233496164804026,-0.0003304571428569547,-0.0003304571428569547,-0.004076995799192518,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,0.0,0.0,9,89
-0.23209318161295148,-0.000826771428571571,-0.000826771428571571,-0.00766856372256397,44,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,0.0,0.0,5,34
-0.3283175260784258,-0.0012247964285715396,-0.0012247964285715396,-0.008519978947473472,44,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,0.0,0.0,9,21
-0.34966024090249437,-0.0011723464285712248,-0.0011723464285712248,-0.005448042508878093,46,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,0.0,0.0,7,21
-0.4744835864491012,-0.001543703571428523,-0.001543703571428523,-0.0068292299122871825,44,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,0.0,0.0,9,21
-0.5439700215114377,-0.0020557142857139388,-0.0020557142857139388,-0.009361250503784668,44,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,0.0,0.0,9,21
-0.608558102275949,-0.00247279285714308,-0.00247279285714308,-0.008530512084993447,58,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,0.0,0.0,5,21
-0.6565779024917306,-0.002512849999999567,-0.002512849999999567,-0.008013429703530695,58,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,0.0,0.0,5,21
-0.6877381696316024,-0.002292157142857021,-0.002292157142857021,-0.007479326388056484,44,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,0.0,0.0,9,21
-0.6967064081490835,-0.0025498928571431323,-0.0025498928571431323,-0.008530269542131208,42,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,0.0,0.0,5,34
-0.6976419997478057,-0.0024150535714285715,-0.0024150535714285715,-0.008530057751099163,44,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,0.0,0.0,9,21
-0.7835659606472672,-0.002496339285714244,-0.002496339285714244,-0.005784462173959448,46,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,0.0,0.0,7,21
-0.9189528199461376,-0.0032459714285711927,-0.0032459714285711927,-0.00937232431513313,44,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,0.0,0.0,9,21
-1.0923157669522814,-0.0037102214285711366,-0.0037102214285711366,-0.008538739888064972,42,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,0.0,0.0,5,34
-1.451761101773547,-0.004870550000000251,-0.004870550000000251,-0.008547227072405517,42,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,0.0,0.0,5,34
